datetime,open,high,low,close,volume,turnover
2024-03-21,19099.51,19543.51,19005.39,19008.62,1536350,29203891301.92
2024-03-22,19871.62,20023.31,19513.14,19821.57,4287281,84980639003.54
2024-03-25,19848.08,19903.07,19696.61,19786.05,2894018,57261195039.41
2024-03-26,20121.97,20393.72,19905.88,20244.37,2940592,59530435011.3
2024-03-27,19931.79,20155.38,19691.4,19843.57,2886522,57278902549.93
2024-03-28,20113.45,20167.37,19809.87,20106.61,3376517,67890298403.1
2024-03-29,19706.3,19865.06,19688.24,19703.1,4849428,95548768647.54
2024-04-01,19377.19,19632.21,19106.62,19477.0,2779892,54143957136.28
2024-04-02,20238.03,20526.32,20210.88,20242.07,3336038,67528311440.82
2024-04-03,20237.53,20341.08,20029.38,20185.11,2582828,52134680102.24
2024-04-04,20218.52,20629.27,20152.78,20293.08,2925656,59370566070.12
2024-04-05,20569.66,20683.0,20330.07,20666.5,1289372,26646804316.41
2024-04-08,20863.45,20895.03,20832.24,20892.05,1099862,22978366432.27
2024-04-09,20986.05,21115.23,20929.67,20975.79,3527575,73993666226.05
2024-04-10,21204.91,21295.27,21141.28,21149.87,3061439,64749039708.7
2024-04-11,22346.59,22647.91,22029.68,22187.66,2860966,63478139131.05
2024-04-12,22107.48,22330.48,21980.56,22184.28,2089100,46345176263.17
2024-04-15,22355.49,22411.91,22195.83,22295.69,1480891,33017483027.39
2024-04-16,22738.07,23027.57,22694.5,22786.48,2134077,48628112434.01
2024-04-17,23452.8,23532.41,23138.12,23313.09,4055129,94537595254.47
2024-04-18,23875.03,23940.37,23696.77,23889.87,3985665,95217026594.33
2024-04-19,24258.37,24554.85,24117.3,24218.95,2199728,53275092577.41
2024-04-22,23460.48,23854.58,23364.89,23689.52,1315104,31154178545.5
2024-04-23,24489.09,24522.73,23772.53,24487.11,4787281,117226679238.46
2024-04-24,24052.99,24253.98,23907.6,23950.18,3826176,91637619083.97
2024-04-25,23878.53,24331.69,23543.24,24119.1,1865718,44999434630.66
2024-04-26,23807.23,24034.45,23426.11,23779.37,3967381,94341811568.11
2024-04-29,23969.74,24069.12,23536.06,23772.64,4109363,97690422317.32
2024-04-30,23991.99,24185.28,23659.03,23952.73,1022995,24503520313.56
2024-05-01,24035.68,24434.05,23992.12,24130.63,1441168,34776288476.71
2024-05-02,24385.01,24493.85,24309.51,24358.38,2607387,63511730109.81
2024-05-03,25215.14,25216.59,24966.84,25168.89,1010514,25433514601.59
2024-05-06,25454.7,25612.97,25218.49,25422.36,2375520,60391317219.22
2024-05-07,25012.79,25573.52,24802.59,25323.64,4355000,110284445650.37
2024-05-08,25598.69,25948.0,25335.17,25837.25,3909154,101001773679.4
2024-05-09,26433.14,26632.87,26340.95,26477.74,1193691,31606235297.98
2024-05-10,25893.26,25945.74,25362.92,25854.13,1548694,40040133424.75
2024-05-13,25925.6,26492.64,25794.42,26188.89,4544696,119020532824.26
2024-05-14,26357.71,26629.34,26190.79,26582.34,4483802,119189927705.64
2024-05-15,26528.23,26733.64,26236.24,26450.72,1893061,50072824320.48
2024-05-16,27253.2,27802.5,26942.83,27204.94,4554382,123901681192.15
2024-05-17,27386.62,27875.41,27146.85,27150.5,4979439,135194249377.04
2024-05-20,27537.87,27633.11,27054.91,27245.84,1139565,31048403286.38
2024-05-21,27278.39,27399.44,27050.14,27178.77,3128650,85032871331.11
2024-05-22,27385.04,27602.87,26862.22,27214.42,3139934,85451486354.01
2024-05-23,26611.37,26726.97,26060.98,26644.95,4019065,107087768940.92
2024-05-24,25894.29,26099.87,25520.84,25904.19,4550985,117889576281.63
2024-05-27,26842.87,27267.38,26673.33,26756.18,1812802,48503657630.62
2024-05-28,26540.37,26759.72,26328.29,26329.71,2652332,69835126349.15
2024-05-29,25718.55,26045.65,25609.53,25833.98,4790918,123768460708.99
2024-05-30,24712.6,25084.35,24345.13,24747.2,3578515,88558217180.91
2024-05-31,24222.26,24829.14,24100.31,24455.69,2095589,51249084106.32
2024-06-03,23847.77,23903.73,23355.54,23833.01,4181010,99646046746.61
2024-06-04,24744.06,25053.99,24447.58,24639.52,1395412,34382288445.86
2024-06-05,25065.54,25456.04,24900.51,25161.79,2869085,72191321408.46
2024-06-06,24898.09,25117.31,24510.63,24840.65,2133859,53006449603.26
2024-06-07,25810.97,26172.7,25477.82,25984.53,1698093,44124152760.02
2024-06-10,26863.9,26958.4,26381.81,26520.73,1287906,34156209074.73
2024-06-11,26521.76,26811.67,26214.11,26374.96,3021363,79688318598.28
2024-06-12,24822.08,25226.16,24682.22,25082.9,1955083,49039146298.43
2024-06-13,26392.07,26550.31,25832.2,26257.25,4124594,108300495178.97
2024-06-14,25606.91,25926.11,25145.25,25553.78,3785385,96730895766.02
2024-06-17,24812.42,25240.41,24568.47,24738.41,1142728,28269274576.49
2024-06-18,25445.04,25722.68,25195.62,25269.08,3717312,93933070861.54
2024-06-19,26537.91,26739.29,26342.64,26527.36,4825091,127996924678.09
2024-06-20,27326.35,28117.6,27265.1,27288.31,3146449,85861273031.22
2024-06-21,27662.59,27733.84,27396.44,27623.36,2208957,61018814403.25
2024-06-24,27955.81,28034.86,27504.75,27979.57,3065167,85762041185.27
2024-06-25,28446.31,28836.54,28217.29,28485.11,2911357,82930321800.4
2024-06-26,28973.24,28983.5,28846.35,28945.96,2470017,71497007086.22
2024-06-27,29111.44,29537.31,28824.85,29137.69,3853507,112282294496.25
2024-06-28,29161.6,29479.72,28998.51,29227.55,4599100,134420433623.5
2024-07-01,29378.59,29440.38,29162.22,29220.19,2978964,87045895586.04
2024-07-02,28807.47,29263.89,28685.96,28808.79,4127266,118901543251.17
2024-07-03,28445.11,28875.84,27928.68,28675.88,3233414,92720996754.28
2024-07-04,27808.08,27925.07,27616.22,27733.62,1550049,42988465013.01
2024-07-05,27599.89,27844.77,27458.43,27706.8,4641512,128601464003.78
2024-07-08,27077.74,27791.34,26634.3,27186.7,3508963,95397113735.41
2024-07-09,26671.72,26753.19,26415.62,26613.82,4798043,127694275272.42
2024-07-10,26692.03,27070.27,26579.61,26736.19,3865893,103359257290.43
2024-07-11,27461.95,27967.97,27386.48,27507.26,1875584,51592186013.13
2024-07-12,27731.37,28472.16,27544.01,28039.98,3643859,102173732655.08
2024-07-15,27242.74,27339.46,26840.65,27187.28,4305141,117045089517.81
2024-07-16,26702.74,26997.96,26445.1,26676.36,4244571,113229724907.69
2024-07-17,27198.68,27236.01,27181.84,27204.97,2969036,80772530532.15
2024-07-18,26573.79,27193.62,26265.63,26697.6,3074722,82087706030.15
2024-07-19,26798.9,26847.03,26537.27,26604.36,3394820,90317002759.05
2024-07-22,27093.39,27378.28,26770.34,26923.64,4742849,127694744179.68
2024-07-23,26381.35,26562.53,26339.92,26429.13,4403209,116372998102.9
2024-07-24,26756.94,26978.14,26307.1,26511.26,2524061,66916043009.68
2024-07-25,25754.7,25990.53,25520.65,25830.44,4781039,123496338541.94
2024-07-26,25760.76,25846.38,25278.94,25545.6,4988395,127431533879.06
2024-07-29,25683.06,25999.63,25406.14,25734.52,2068307,53226896384.39
2024-07-30,24987.38,25416.5,24539.0,24940.36,2931441,73111193663.66
2024-07-31,25017.44,25733.53,24842.47,25185.01,1842329,46399078458.41
2024-08-01,25220.68,25719.35,24902.48,25200.31,2591570,65308356273.09
2024-08-02,25643.23,26021.84,25387.54,25503.96,1431231,36502064375.46
2024-08-05,25611.56,25971.71,25456.38,25643.68,4263832,109340353011.75
2024-08-06,26119.41,26451.09,25809.17,26368.96,4967119,130977750382.8
2024-08-07,26408.8,26585.27,26226.63,26461.37,4220136,111670569027.54
2024-08-08,26287.89,26477.99,26021.92,26260.58,1463144,38423003592.36
2024-08-09,26297.32,26702.21,26273.49,26351.07,2199029,57946763173.06
2024-08-12,26561.87,26897.37,26373.43,26663.75,2706422,72163356749.54
2024-08-13,26802.58,27113.11,26685.33,26716.47,1007086,26905781443.9
2024-08-14,26633.76,26870.92,25815.8,26764.87,2587138,69244423493.9
2024-08-15,26518.62,26852.62,26393.06,26415.86,1115981,29479603256.81
2024-08-16,26217.81,26223.08,25890.84,26092.06,1962494,51205508609.5
2024-08-19,25161.04,25598.4,25055.22,25386.21,4399902,111696851809.41
2024-08-20,26400.83,26601.6,25949.2,26299.9,2644173,69541491694.05
2024-08-21,25563.03,25686.58,25260.37,25671.93,1236436,31741701679.57
2024-08-22,25368.26,25520.38,24995.04,25341.84,2940483,74517250415.99
2024-08-23,24922.31,25056.88,24731.27,25003.07,4494958,112387735306.81
2024-08-26,25513.67,25578.72,25400.27,25475.59,4840507,123314757129.04
2024-08-27,25315.73,25462.79,25287.66,25350.78,3985032,101023678483.62
2024-08-28,25817.08,26215.65,25639.05,26008.76,4252329,110597794970.58
2024-08-29,25738.76,25778.49,25463.31,25684.43,4542290,116666145213.52
2024-08-30,25843.28,26020.34,25819.42,25853.43,4836481,125039642436.22
2024-09-02,25370.98,25947.99,25365.59,25447.36,2908281,74008060961.3
2024-09-03,26691.02,27318.02,26392.09,26564.57,3278845,87101109062.25
2024-09-04,25913.95,26067.38,25838.04,25960.17,3536047,91796396108.17
2024-09-05,26059.73,26344.28,25799.27,26146.99,3751821,98098842560.0
2024-09-06,26493.68,27024.01,26374.3,26504.57,3066494,81276100504.68
2024-09-09,26772.9,27401.35,26284.9,26750.42,3085469,82537605450.24
2024-09-10,26583.19,27053.47,26261.91,26678.04,1486598,39659527490.0
2024-09-11,26884.15,27155.4,26511.99,26635.46,3054300,81352670891.08
2024-09-12,26789.71,26978.08,26543.14,26685.43,4157941,110956441210.13
2024-09-13,26685.27,26905.93,26153.11,26633.66,1653080,44027568437.75
2024-09-16,27183.36,27263.7,27095.19,27173.72,3035030,82473070143.9
2024-09-17,28330.44,28736.47,28232.8,28402.26,1551616,44069403310.57
2024-09-18,28170.84,28234.81,28074.13,28113.98,4321613,121497755141.62
2024-09-19,27342.9,27612.41,26845.67,27371.88,3266598,89412944121.59
2024-09-20,27297.3,27465.88,27267.07,27350.93,2069850,56612317817.47
2024-09-23,28558.5,29169.34,28295.03,28789.43,2741070,78913836199.53
2024-09-24,28575.79,28788.95,28167.89,28355.47,3074242,87171577946.08
2024-09-25,29540.44,29773.85,29244.15,29313.38,4264099,124995173116.04
2024-09-26,30378.21,30518.39,29931.75,30326.28,1762476,53449339901.02
2024-09-27,30047.4,30144.21,29793.23,30020.84,1484716,44572422087.26
2024-09-30,30188.86,30764.48,30129.2,30392.49,2368465,71983544689.54
2024-10-01,31347.55,31614.84,31295.63,31412.7,2760968,86729462933.17
2024-10-02,31612.43,32071.21,30975.18,31205.93,4478192,139746125558.58
2024-10-03,31049.02,31208.99,30658.87,31110.07,4957352,154223582966.3
2024-10-04,30748.48,30788.25,30510.15,30779.26,1922229,59164786998.74
2024-10-07,30335.52,30363.88,29529.23,30185.37,3817369,115228697438.08
2024-10-08,29563.42,30425.45,29495.27,29823.58,1839949,54873870178.02
2024-10-09,29009.34,29734.2,28691.39,29123.36,1454529,42360771818.77
2024-10-10,28940.63,29272.71,28832.24,29172.34,4391984,128124432716.93
2024-10-11,28727.16,28759.54,28560.08,28752.27,1443148,41493780839.9
2024-10-14,28696.9,29548.27,28629.84,28915.46,4351191,125816688047.77
2024-10-15,28138.65,28842.95,28042.52,28044.59,1622207,45494124388.96
2024-10-16,28286.75,28499.99,28150.09,28258.22,2193387,61981210161.05
2024-10-17,28598.76,29093.7,28469.66,28757.56,1168678,33608325462.72
2024-10-18,27776.48,28177.45,27449.77,27639.62,3511902,97067623651.08
2024-10-21,28166.72,28217.02,27736.27,27874.03,2530523,70535877776.54
2024-10-22,28590.53,28710.25,28523.25,28586.31,4495665,128514460757.78
2024-10-23,27801.48,28057.72,27614.93,27923.31,4098350,114439497996.89
2024-10-24,29032.84,29086.2,28765.61,28885.31,3613339,104372411985.92
2024-10-25,29195.63,29307.37,28718.42,29156.26,4945906,144204139804.0
2024-10-28,28768.13,28921.34,28033.52,28774.31,1636431,47087172525.22
2024-10-29,28765.5,28992.93,28612.56,28770.99,2968881,85417644831.83
2024-10-30,29020.51,29701.67,28888.34,29121.03,1317798,38375639178.88
2024-10-31,29292.43,29637.72,28451.87,29194.42,3166561,92445915731.43
2024-11-01,29389.58,29582.91,29301.86,29538.19,4796855,141690409854.16
2024-11-04,29025.9,29313.38,28958.82,29023.83,2528914,73398761498.1
2024-11-05,29079.93,29244.3,28922.07,29151.16,3124365,91078865389.67
2024-11-06,28071.14,28382.85,27811.7,28356.08,4158483,117918290094.34
2024-11-07,28463.73,28636.67,27877.23,28321.36,2344091,66387846520.15
2024-11-08,27434.7,27843.37,27005.84,27837.68,1855738,51659448193.89
2024-11-11,27647.85,28112.82,27374.88,27456.01,3377559,92734303030.02
2024-11-12,28316.3,28471.07,27947.2,28162.23,3040987,85640983170.4
2024-11-13,28765.49,28975.65,28173.36,28805.07,2341795,67455567501.35
2024-11-14,28953.21,29187.31,28552.07,29184.8,4079516,119059857695.36
2024-11-15,28512.48,29395.04,27974.06,28576.41,3849090,109993158577.28
2024-11-18,28178.24,28803.29,27474.51,28424.15,2375330,67516726911.38
2024-11-19,29148.9,29236.2,29010.99,29142.2,4059968,118316381391.35
2024-11-20,29319.92,29456.77,28936.75,29253.94,3285362,96109771616.22
2024-11-21,30658.98,31182.53,30563.35,30640.18,4915090,150599246790.14
2024-11-22,30764.83,31017.51,30455.05,30911.85,2690792,83177352459.36
2024-11-25,31068.92,31095.18,30478.47,31061.49,1579294,49055226990.66
2024-11-26,30635.32,31324.37,30570.66,30900.52,4635192,143229845501.85
2024-11-27,31234.73,31357.46,30860.66,31013.95,2364170,73322251845.56
2024-11-28,30954.5,31037.15,30933.27,30950.39,4085691,126453733215.68
2024-11-29,31486.76,31684.86,31320.73,31419.67,2605399,81860766417.22
2024-12-02,32075.7,32438.1,31446.04,32052.27,1261674,40439516995.66
2024-12-03,31712.78,31720.86,31511.89,31580.47,1733307,54738646860.8
2024-12-04,30864.47,30968.37,30470.08,30771.23,3444149,105980699720.56
2024-12-05,29618.23,29782.88,29366.01,29671.95,2954702,87671784502.35
2024-12-06,30012.71,30104.73,29733.09,30003.09,2452765,73590526039.23
2024-12-09,29450.35,29702.66,29254.09,29371.0,4407129,129441802337.5
2024-12-10,28064.54,28401.05,27719.52,28135.72,3991981,112317273991.28
2024-12-11,28351.22,28463.42,28169.2,28382.52,3491965,99110759878.09
2024-12-12,29727.63,30148.82,29621.61,29826.05,3582229,106843750991.2
2024-12-13,30037.28,30171.83,29489.61,29852.26,3077645,91874650544.74
2024-12-16,30525.42,30564.82,30319.1,30382.73,4952532,150471424971.29
2024-12-17,30377.39,30527.66,30275.95,30462.83,3341102,101779432772.53
2024-12-18,30370.57,30477.25,29974.74,30433.05,1717368,52264740726.87
2024-12-19,31040.0,31589.11,30909.11,31022.89,1785838,55401848340.51
2024-12-20,30569.13,31083.94,30552.14,30873.81,4333568,133793736030.72
2024-12-23,31153.92,31541.71,31061.56,31069.79,4119849,128002834125.4
2024-12-24,31346.5,31583.22,31216.33,31300.76,4600200,143989752570.84
2024-12-25,30900.33,30974.35,30578.26,30913.83,2249699,69546801666.04
2024-12-26,31792.72,32144.44,31519.35,31558.1,1144938,36132062760.85
2024-12-27,31445.24,31783.49,31232.56,31479.23,1388388,43705379175.9
2024-12-30,31039.47,31199.83,30730.35,31034.9,3302743,102500296919.82
2024-12-31,31178.4,31628.12,30562.81,31398.94,3894935,122296849579.33
